"No.","Time","Source","Destination","Protocol","Length","Info"
"369","8.695445","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","95","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"370","8.696119","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"371","8.696119","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"372","8.696339","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","95","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"373","8.697536","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"374","8.697536","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"375","8.697744","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","95","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"376","8.698310","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"377","8.698310","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"378","8.698469","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","95","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"379","8.700578","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"380","8.700578","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"381","8.700578","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"382","8.700578","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"383","8.700578","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"384","8.700832","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","95","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"385","8.700890","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","95","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"386","8.701394","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"387","8.701938","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"388","8.701938","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"389","8.702199","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","99","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"390","8.702295","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"391","8.702295","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"392","8.702446","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","95","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"393","8.702490","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","95","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"394","8.703096","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"395","8.703096","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"396","8.703234","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","95","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"397","8.703708","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","297","Protected Payload (KP0)"
"398","8.708086","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","526","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"399","8.725139","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","90","Protected Payload (KP0)"
"400","8.748309","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","126","Protected Payload (KP0)"
"401","8.748577","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","98","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"402","8.748952","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","88","Protected Payload (KP0)"
"403","8.764512","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1285","Protected Payload (KP0)"
"404","8.764512","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"405","8.764704","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"406","8.764816","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","95","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"407","8.764927","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","95","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"408","8.765048","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"409","8.765048","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"410","8.765048","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"411","8.765446","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","95","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"412","8.765678","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"413","8.765678","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"414","8.765678","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"415","8.765848","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","95","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"416","8.765919","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","95","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"417","8.766313","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"418","8.766313","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"419","8.766313","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"420","8.766313","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1148","Protected Payload (KP0)"
"421","8.766313","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1285","Protected Payload (KP0)"
"422","8.766505","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","95","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"423","8.766580","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","95","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"424","8.766914","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"425","8.767056","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"426","8.767056","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"427","8.767061","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","95","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"428","8.767153","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","95","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"429","8.767465","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"430","8.767465","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"431","8.767615","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","95","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"432","8.768352","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"433","8.768352","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"434","8.768352","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"435","8.769052","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"436","8.769052","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"437","8.769052","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"438","8.769052","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"439","8.769772","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"440","8.769772","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"441","8.769772","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"442","8.769772","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"443","8.769871","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","95","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"444","8.770455","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"445","8.770455","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"446","8.771247","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"447","8.771247","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"448","8.771247","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"449","8.771247","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"450","8.771794","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"451","8.771794","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"452","8.772127","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"453","8.772190","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"454","8.772220","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","95","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"455","8.772311","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"456","8.772496","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"457","8.773161","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"458","8.773161","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"459","8.773161","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"460","8.773732","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"461","8.773732","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"462","8.773732","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","294","Protected Payload (KP0)"
"463","8.777698","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","95","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"464","8.783779","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","261","Protected Payload (KP0)"
"465","8.783779","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","231","Protected Payload (KP0)"
"466","8.788593","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","95","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"467","8.862921","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","613","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"468","8.863653","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","263","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"469","8.879822","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","91","Protected Payload (KP0)"
"470","8.880812","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","91","Protected Payload (KP0)"
"471","8.885261","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","95","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"472","8.893980","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","1292","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"473","8.894100","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","528","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"474","8.901207","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","256","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"475","8.911191","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","91","Protected Payload (KP0)"
"476","8.916145","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1008","Protected Payload (KP0)"
"477","8.916226","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","95","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"478","8.916373","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","98","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"479","8.917604","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","91","Protected Payload (KP0)"
"480","8.919588","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","768","Protected Payload (KP0)"
"481","8.919588","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","88","Protected Payload (KP0)"
"482","8.920165","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","98","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"483","8.921968","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","256","Protected Payload (KP0)"
"484","8.922433","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","88","Protected Payload (KP0)"
"485","8.922765","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","154","Protected Payload (KP0)"
"486","8.925947","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","95","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"487","8.937488","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","104","Protected Payload (KP0)"
"488","8.937896","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","98","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"489","8.946409","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","272","Protected Payload (KP0)"
"490","8.946696","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","98","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"491","8.947189","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","88","Protected Payload (KP0)"
"492","8.952873","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","95","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"493","8.962592","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","88","Protected Payload (KP0)"
"494","8.969638","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","478","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"495","8.984091","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::200e","TLSv1.2","1041","Application Data"
"496","8.984166","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::200e","TLSv1.2","113","Application Data"
"497","8.984188","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::200e","TLSv1.2","496","Application Data"
"498","8.986111","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","91","Protected Payload (KP0)"
"499","8.990738","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","95","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"500","8.992895","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","412","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"501","8.999924","2a00:1450:4002:809::200e","2001:b07:ae5:604b:605a:732d:3322:5c15","TCP","74","443  >  23233 [ACK] Seq=1 Ack=968 Win=366 Len=0"
"502","8.999988","2a00:1450:4002:809::200e","2001:b07:ae5:604b:605a:732d:3322:5c15","TCP","74","443  >  23233 [ACK] Seq=1 Ack=1007 Win=366 Len=0"
"503","8.999988","2a00:1450:4002:809::200e","2001:b07:ae5:604b:605a:732d:3322:5c15","TCP","74","443  >  23233 [ACK] Seq=1 Ack=1429 Win=376 Len=0"
"504","9.002911","2a00:1450:4002:809::200e","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","113","Application Data"
"505","9.009349","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","91","Protected Payload (KP0)"
"506","9.010340","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","97","Protected Payload (KP0)"
"507","9.010531","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","98","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"508","9.011167","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","88","Protected Payload (KP0)"
"509","9.016940","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","95","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"510","9.020418","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","273","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"511","9.022869","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","215","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"512","9.035867","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","104","Protected Payload (KP0)"
"513","9.035867","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","88","Protected Payload (KP0)"
"514","9.036144","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","98","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"515","9.036649","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","91","Protected Payload (KP0)"
"516","9.039119","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","91","Protected Payload (KP0)"
"517","9.040602","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","95","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"518","9.048989","2a00:1450:4002:809::200e","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","609","Application Data"
"519","9.049025","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::200e","TCP","74","23233  >  443 [ACK] Seq=1429 Ack=575 Win=514 Len=0"
"520","9.049113","2a00:1450:4002:809::200e","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","372","Application Data"
"521","9.049618","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::200e","TLSv1.2","109","Application Data"
"522","9.049833","2a00:1450:4002:809::200e","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","210","Application Data"
"523","9.050139","2a00:1450:4002:809::200e","2001:b07:ae5:604b:605a:732d:3322:5c15","TLSv1.2","113","Application Data"
"524","9.050157","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::200e","TCP","74","23233  >  443 [ACK] Seq=1464 Ack=1048 Win=512 Len=0"
"525","9.050187","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::200e","TLSv1.2","113","Application Data"
"526","9.063177","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","104","Protected Payload (KP0)"
"527","9.063177","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","88","Protected Payload (KP0)"
"528","9.063405","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","98","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"529","9.065133","2a00:1450:4002:809::200e","2001:b07:ae5:604b:605a:732d:3322:5c15","TCP","74","443  >  23233 [ACK] Seq=1048 Ack=1503 Win=376 Len=0"
"530","9.067539","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","95","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"531","9.082569","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1288","Protected Payload (KP0)"
"532","9.082569","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"533","9.082569","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"534","9.082569","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"535","9.082569","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","1292","Protected Payload (KP0)"
"536","9.082569","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","95","Protected Payload (KP0)"
"537","9.082569","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","247","Protected Payload (KP0)"
"538","9.082889","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","98","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"539","9.087112","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","95","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"540","9.102554","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","1292","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"541","9.102707","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","485","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"542","9.118414","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","88","Protected Payload (KP0)"
"543","9.119848","2a00:1450:4002:809::2004","2001:b07:ae5:604b:605a:732d:3322:5c15","QUIC","91","Protected Payload (KP0)"
"544","9.125500","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","95","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"545","9.125839","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","549","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"546","9.127065","2001:b07:ae5:604b:605a:732d:3322:5c15","2001:b07:ae5:604b::1","DNS","100","Standard query 0xb193 A adservice.google.com"
"547","9.127170","2001:b07:ae5:604b:605a:732d:3322:5c15","2001:b07:ae5:604b::1","DNS","100","Standard query 0xad06 AAAA adservice.google.com"
"548","9.132719","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:809::2004","QUIC","213","Protected Payload (KP0), DCID=6f3ae51841094cfe"
"549","9.138447","2001:b07:ae5:604b::1","2001:b07:ae5:604b:605a:732d:3322:5c15","DNS","116","Standard query response 0xb193 A adservice.google.com A 142.250.184.98"
"550","9.139466","2001:b07:ae5:604b::1","2001:b07:ae5:604b:605a:732d:3322:5c15","DNS","128","Standard query response 0xad06 AAAA adservice.google.com AAAA 2a00:1450:4002:402::2002"
"551","9.140875","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:402::2002","QUIC","1292","Initial, DCID=ef9d2ea4247cd6a0, PKN: 1, PING, PING, PADDING, CRYPTO, PING, PING, CRYPTO, PING, CRYPTO, PADDING, CRYPTO, PING, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO, PADDING, PING, CRYPTO, PADDING, CRYPTO"
"552","9.141135","2001:b07:ae5:604b:605a:732d:3322:5c15","2a00:1450:4002:402::2002","QUIC","139","0-RTT, DCID=ef9d2ea4247cd6a0"
